Alumni_ID,Age,Gender,Graduation_Year,Degree_Level,Major,Alumni_Status,Email_Available,Phone_Available,Wealth_Rating,Income_Bracket,Event_Attendance,Email_Open_Rate,Location,Consecutive_Giving_Years,Donation_Last_Year_2024,Total_Lifetime_Giving,Is_Donor_2025
ALM005922,47,Male,2022,Bachelor,Business,Inactive,No,Yes,C+,$100K-$150K,2,1.8,"Kanchipuram, India",22,408.15,10568.95,Yes
ALM005923,54,Male,1981,Bachelor,Engineering,Inactive,Yes,No,D,$100K-$150K,0,13.47,"Los Angeles, USA",0,0.0,0.0,No
ALM005924,46,Male,2024,Bachelor,Engineering,Inactive,No,Yes,C,<$50K,2,8.86,"Atlanta, USA",0,0.0,0.0,Yes
ALM005925,22,Male,2009,Bachelor,Business,Inactive,Yes,Yes,C,<$50K,0,17.33,"Boston, USA",0,0.0,0.0,No
ALM005926,32,Female,1973,Bachelor,Engineering,Inactive,No,Yes,D,$50K-$100K,2,42.87,"Frankfurt, Germany",0,0.0,0.0,Yes
ALM005927,55,Female,2022,Master,Business,Inactive,Yes,Yes,B+,$100K-$150K,4,12.53,"Denver, USA",0,0.0,0.0,No
ALM005928,47,Female,1992,Master,Liberal Arts,Inactive,Yes,No,C+,$150K-$250K,2,1.63,"Edmonton, Canada",0,0.0,0.0,No
ALM005929,62,Male,1987,Bachelor,Liberal Arts,Inactive,Yes,Yes,C,$50K-$100K,0,28.43,"Portland, USA",0,0.0,0.0,No
ALM005930,51,Male,1981,Master,Engineering,Inactive,Yes,Yes,B+,$50K-$100K,3,33.48,"Kyoto, Japan",0,0.0,0.0,Yes
ALM005931,30,Female,2017,Master,Engineering,Lost Contact,Yes,Yes,B,$50K-$100K,4,12.42,"Chandigarh, India",8,1049.7,8208.28,Yes
ALM005932,33,Male,2009,Bachelor,Computer Science,Lost Contact,Yes,No,C+,$50K-$100K,2,18.16,"Los Angeles, USA",0,0.0,0.0,No
ALM005933,46,Male,2017,Bachelor,Engineering,Active,Yes,No,A,$100K-$150K,2,24.61,"Singapore, Singapore",11,3655.57,49646.73,Yes
ALM005934,22,Female,1997,Bachelor,Engineering,Active,Yes,Yes,A+,$250K-$500K,3,33.55,"Washington DC, USA",5,7830.56,54534.64,Yes
ALM005935,70,Male,2019,Bachelor,Business,Inactive,No,Yes,C+,<$50K,0,6.86,"San Diego, USA",0,0.0,0.0,Yes
ALM005936,51,Female,2013,Master,Liberal Arts,Inactive,Yes,No,D,$50K-$100K,2,36.72,"Pune, India",0,0.0,0.0,No
ALM005937,63,Male,1999,Bachelor,Engineering,Inactive,No,No,A,>$500K,2,15.75,"Kochi, India",5,5477.39,29471.28,No
ALM005938,22,Female,1982,Bachelor,Education,Inactive,Yes,Yes,B+,$100K-$150K,4,49.7,"Karur, India",0,0.0,0.0,No
ALM005939,63,Female,1983,Master,Business,Lost Contact,Yes,Yes,A,$150K-$250K,3,27.99,"Edmonton, Canada",0,0.0,0.0,No
ALM005940,78,Male,1981,Master,Business,Inactive,Yes,No,B,$150K-$250K,2,20.01,"Portland, USA",3,1217.93,3234.89,Yes
ALM005941,25,Female,2001,Bachelor,Sciences,Inactive,Yes,Yes,B,<$50K,2,25.34,"Los Angeles, USA",0,0.0,0.0,No
ALM005942,56,Female,1981,Master,Business,Inactive,Yes,No,Unknown,$50K-$100K,1,42.02,"Charlotte, USA",18,154.13,3186.11,Yes
ALM005943,45,Female,2011,Bachelor,Business,Inactive,No,Yes,D,$250K-$500K,2,21.15,"Portland, USA",0,0.0,0.0,No
ALM005944,22,Male,2013,Bachelor,Liberal Arts,Active,Yes,Yes,B,<$50K,2,13.48,"Fukuoka, Japan",0,0.0,0.0,No
ALM005945,52,Female,2006,Master,Engineering,Active,Yes,Yes,B,$50K-$100K,1,25.79,"Columbus, USA",9,892.55,9135.41,Yes
ALM005946,57,Male,1972,Bachelor,Computer Science,Inactive,No,Yes,B,$100K-$150K,2,48.33,"The Hague, Netherlands",20,744.61,17596.68,Yes
ALM005947,35,Female,1993,Bachelor,Liberal Arts,Lost Contact,Yes,No,C+,<$50K,2,28.07,"Nashville, USA",20,180.96,3196.08,Yes
ALM005948,62,Female,2006,Master,Business,Inactive,Yes,No,D,$150K-$250K,2,22.99,"Abu Dhabi, UAE",3,70.55,246.32,Yes
ALM005949,22,Female,1984,Master,Business,Inactive,Yes,No,B+,$150K-$250K,0,52.81,"Las Vegas, USA",14,770.94,11544.64,Yes
ALM005950,22,Female,2007,Master,Engineering,Active,Yes,Yes,B,$150K-$250K,3,58.23,"Fukuoka, Japan",0,0.0,0.0,Yes
ALM005951,47,Male,2019,Bachelor,Sciences,Inactive,Yes,Yes,Unknown,$50K-$100K,2,13.29,"Phoenix, USA",0,0.0,0.0,No
ALM005952,45,Male,1997,Master,Liberal Arts,Lost Contact,Yes,Yes,C+,$100K-$150K,3,17.04,"Charlotte, USA",20,155.35,2486.05,Yes
ALM005953,34,Female,1982,Master,Medicine,Inactive,Yes,No,C,$50K-$100K,2,49.28,"Austin, USA",0,0.0,0.0,Yes
ALM005954,57,Female,1999,Professional,Business,Inactive,Yes,Yes,D,<$50K,4,7.43,"New York, USA",12,132.52,1340.48,No
ALM005955,52,Male,1976,PhD,Computer Science,Inactive,Yes,Yes,C+,$150K-$250K,1,50.43,"Madurai, India",0,0.0,0.0,No
ALM005956,57,Female,2014,Bachelor,Engineering,Lost Contact,Yes,Yes,A+,>$500K,2,7.54,"Mumbai, India",0,0.0,0.0,No
ALM005957,43,Female,2017,Bachelor,Engineering,Inactive,Yes,Yes,C,$50K-$100K,2,8.71,"São Paulo, Brazil",0,0.0,0.0,No
ALM005958,54,Female,1993,Bachelor,Law,Inactive,No,Yes,C+,$50K-$100K,1,9.44,"Phoenix, USA",5,157.89,1088.01,No
ALM005959,38,Male,2021,Bachelor,Business,Inactive,Yes,Yes,D,$50K-$100K,4,34.4,"Delhi, India",19,112.71,1898.16,Yes
ALM005960,75,Male,1980,Master,Computer Science,Inactive,Yes,Yes,D,$50K-$100K,1,40.16,"Pollachi, India",0,0.0,0.0,No
ALM005961,32,Female,2004,Master,Business,Inactive,Yes,Yes,B,$50K-$100K,3,24.47,"Nice, France",0,0.0,0.0,Yes
ALM005962,76,Female,2014,Master,Engineering,Active,Yes,Yes,A,$150K-$250K,4,11.08,"Jaipur, India",0,0.0,0.0,No
ALM005963,45,Female,1982,Bachelor,Sciences,Inactive,Yes,Yes,C+,$150K-$250K,1,37.17,"Nairobi, Kenya",0,0.0,0.0,No
ALM005964,24,Male,2002,Bachelor,Computer Science,Active,Yes,No,Unknown,$150K-$250K,1,51.12,"Bern, Switzerland",22,231.12,5266.18,Yes
ALM005965,65,Female,1996,Bachelor,Computer Science,Lost Contact,Yes,Yes,B+,$250K-$500K,1,31.01,"Sharjah, UAE",14,229.91,2958.05,Yes
ALM005966,46,Female,1977,Master,Computer Science,Active,Yes,No,C+,$100K-$150K,2,23.08,"Tokyo, Japan",14,175.64,3058.24,Yes
ALM005967,57,Male,2002,Master,Business,Lost Contact,Yes,Yes,A,$100K-$150K,1,33.84,"Denver, USA",17,10336.18,222337.99,Yes
ALM005968,63,Female,2003,PhD,Business,Lost Contact,Yes,Yes,Unknown,$50K-$100K,1,17.95,"Abu Dhabi, UAE",21,125.56,2635.02,No
ALM005969,50,Female,1988,Bachelor,Sciences,Inactive,Yes,Yes,D,<$50K,0,50.57,"Dindigul, India",0,0.0,0.0,No
ALM005970,36,Female,2005,PhD,Liberal Arts,Active,Yes,Yes,C+,$50K-$100K,2,55.78,"Victoria, Canada",0,0.0,0.0,No
ALM005971,59,Female,1990,Bachelor,Education,Active,Yes,Yes,C,$50K-$100K,1,20.38,"Minneapolis, USA",0,0.0,0.0,No
ALM005972,45,Female,2001,Bachelor,Business,Active,Yes,No,C,$50K-$100K,2,27.41,"New York, USA",1,251.84,345.76,Yes
ALM005973,55,Female,1975,Bachelor,Engineering,Active,No,Yes,Unknown,$100K-$150K,1,45.13,"Daegu, South Korea",0,0.0,0.0,Yes
ALM005974,22,Female,2002,Bachelor,Liberal Arts,Inactive,Yes,Yes,Unknown,$100K-$150K,1,8.74,"Liverpool, UK",24,120.73,2804.52,Yes
ALM005975,51,Female,2022,PhD,Business,Inactive,Yes,No,C,$50K-$100K,2,9.14,"Jacksonville, USA",17,232.14,4101.06,Yes
ALM005976,35,Male,2017,Master,Business,Inactive,No,Yes,B,$50K-$100K,0,23.65,"Houston, USA",17,334.39,5662.74,Yes
ALM005977,69,Female,2012,Bachelor,Liberal Arts,Inactive,Yes,Yes,C,$50K-$100K,3,58.54,"Erode, India",0,0.0,0.0,Yes
ALM005978,54,Female,1989,Bachelor,Law,Inactive,Yes,Yes,C+,$100K-$150K,1,20.28,"Bordeaux, France",22,318.01,6236.32,Yes
ALM005979,48,Male,1971,Bachelor,Business,Active,Yes,No,C,$250K-$500K,2,24.54,"San Antonio, USA",22,411.37,9830.24,Yes
ALM005980,52,Female,1977,Bachelor,Business,Active,Yes,Yes,D,$50K-$100K,2,24.3,"Melbourne, Australia",18,206.84,4334.97,Yes
ALM005981,30,Male,1992,Master,Medicine,Inactive,Yes,Yes,C,$150K-$250K,3,53.29,"Liverpool, UK",15,87.25,1961.19,Yes
ALM005982,69,Female,2020,Bachelor,Medicine,Active,Yes,No,C+,$100K-$150K,4,33.75,"Rotterdam, Netherlands",0,0.0,0.0,No
ALM005983,74,Male,2004,Bachelor,Business,Inactive,Yes,Yes,D,$50K-$100K,0,27.15,"San Francisco, USA",0,0.0,0.0,No
ALM005984,50,Male,2021,Bachelor,Sciences,Inactive,Yes,Yes,C+,$100K-$150K,6,25.13,"Yokohama, Japan",9,223.04,1819.36,Yes
ALM005985,68,Female,1980,Bachelor,Business,Inactive,Yes,Yes,C+,$100K-$150K,2,44.01,"Jacksonville, USA",0,0.0,0.0,No
ALM005986,36,Female,2017,Bachelor,Law,Active,Yes,Yes,A+,$150K-$250K,2,23.57,"Wellington, New Zealand",0,0.0,0.0,Yes
ALM005987,33,Female,2012,Master,Sciences,Inactive,Yes,Yes,A,$100K-$150K,0,5.71,"Nashville, USA",0,0.0,0.0,Yes
ALM005988,45,Female,1996,Professional,Business,Inactive,Yes,Yes,C+,$100K-$150K,2,37.96,"San Antonio, USA",0,0.0,0.0,Yes
ALM005989,51,Female,2002,Bachelor,Computer Science,Inactive,Yes,Yes,A+,$50K-$100K,7,32.34,"Columbus, USA",0,0.0,0.0,No
ALM005990,39,Female,2012,Bachelor,Education,Active,Yes,Yes,B+,<$50K,1,10.53,"Tirunelveli, India",22,2347.69,53993.68,Yes
ALM005991,53,Female,1997,Bachelor,Business,Inactive,No,No,C,<$50K,2,11.43,"Philadelphia, USA",17,296.84,6652.13,No
ALM005992,49,Female,1982,Bachelor,Business,Active,Yes,Yes,C,$50K-$100K,0,21.25,"Hosur, India",2,345.67,854.06,Yes
ALM005993,30,Male,2010,Bachelor,Liberal Arts,Inactive,No,Yes,C+,$100K-$150K,1,16.09,"Liverpool, UK",0,0.0,0.0,No
ALM005994,52,Female,1993,PhD,Sciences,Lost Contact,Yes,No,D,<$50K,1,20.72,"Kolkata, India",0,0.0,0.0,No
ALM005995,57,Male,1984,Master,Sciences,Active,Yes,No,B,$100K-$150K,1,31.6,"Washington DC, USA",0,0.0,0.0,No
ALM005996,47,Female,2004,Bachelor,Business,Active,Yes,Yes,C,$50K-$100K,1,27.87,"Austin, USA",0,0.0,0.0,No
ALM005997,62,Male,1987,Bachelor,Business,Active,Yes,Yes,C,$50K-$100K,3,34.68,"Tirunelveli, India",9,319.73,3132.97,Yes
ALM005998,26,Female,1976,Bachelor,Computer Science,Active,Yes,Yes,C,$50K-$100K,2,18.39,"Charlotte, USA",15,253.11,5037.07,Yes
ALM005999,52,Female,1997,Bachelor,Law,Active,Yes,No,C,$100K-$150K,3,8.64,"Dallas, USA",0,0.0,0.0,Yes
ALM006000,27,Female,1978,Master,Computer Science,Inactive,Yes,Yes,D,>$500K,2,8.36,"Toronto, Canada",0,0.0,0.0,No
ALM006001,28,Female,2003,Bachelor,Sciences,Active,Yes,Yes,C+,$50K-$100K,2,37.11,"Abu Dhabi, UAE",6,370.75,1978.93,Yes
ALM006002,35,Female,2005,Bachelor,Business,Active,No,Yes,D,<$50K,3,43.9,"Bordeaux, France",20,234.07,5576.4,Yes
ALM006003,30,Male,2017,Master,Liberal Arts,Inactive,Yes,Yes,C+,<$50K,3,23.57,"Detroit, USA",0,0.0,0.0,No
ALM006004,36,Female,1987,Master,Engineering,Inactive,Yes,Yes,Unknown,$150K-$250K,1,25.98,"Birmingham, UK",0,0.0,0.0,Yes
ALM006005,41,Male,1996,Bachelor,Liberal Arts,Active,Yes,Yes,A+,$100K-$150K,0,25.69,"Winnipeg, Canada",0,0.0,0.0,No
ALM006006,57,Female,1977,Bachelor,Computer Science,Lost Contact,Yes,Yes,B+,$150K-$250K,2,38.46,"Munich, Germany",10,1168.58,9792.09,Yes
ALM006007,40,Male,2016,Bachelor,Business,Inactive,Yes,No,A,$50K-$100K,1,37.36,"Miami, USA",0,0.0,0.0,No
ALM006008,22,Female,1994,Bachelor,Liberal Arts,Inactive,Yes,Yes,C+,$100K-$150K,0,45.48,"Singapore, Singapore",21,339.02,7338.93,Yes
ALM006009,62,Female,1995,Bachelor,Engineering,Lost Contact,No,No,C+,$50K-$100K,3,22.5,"Lyon, France",0,0.0,0.0,No
ALM006010,32,Female,2005,Master,Computer Science,Lost Contact,No,Yes,C+,$50K-$100K,2,55.33,"New York, USA",13,476.16,5310.6,Yes
ALM006011,44,Female,1996,Master,Business,Active,No,No,B+,$100K-$150K,7,20.03,"San Antonio, USA",0,0.0,0.0,Yes
ALM006012,51,Female,2020,Master,Liberal Arts,Active,Yes,Yes,B+,$50K-$100K,2,37.31,"Rotterdam, Netherlands",0,0.0,0.0,Yes
ALM006013,47,Male,2024,Bachelor,Business,Inactive,Yes,Yes,D,$100K-$150K,5,40.25,"Houston, USA",11,111.45,1187.65,No
ALM006014,61,Female,1975,Master,Liberal Arts,Inactive,Yes,Yes,A,$100K-$150K,3,53.9,"Denver, USA",0,0.0,0.0,No
ALM006015,52,Female,2022,Master,Sciences,Active,Yes,Yes,Unknown,$50K-$100K,0,39.51,"Thiruvananthapuram, India",5,68.71,366.79,Yes
ALM006016,32,Male,2024,Bachelor,Business,Active,Yes,Yes,C,$50K-$100K,2,14.18,"Cork, Ireland",19,512.62,8501.78,Yes
ALM006017,77,Male,2017,Bachelor,Liberal Arts,Inactive,Yes,No,Unknown,$50K-$100K,6,69.62,"Kanchipuram, India",0,0.0,0.0,No
ALM006018,47,Male,2008,Bachelor,Computer Science,Inactive,Yes,Yes,B+,$50K-$100K,4,14.98,"Indianapolis, USA",6,122.85,898.04,No
ALM006019,42,Female,2005,Bachelor,Sciences,Inactive,Yes,No,C+,$50K-$100K,3,19.98,"Kochi, India",0,0.0,0.0,No
ALM006020,59,Male,2000,Master,Engineering,Inactive,No,Yes,C+,<$50K,2,35.67,"Dubai, UAE",17,27.13,455.64,Yes
ALM006021,48,Male,2020,Bachelor,Liberal Arts,Active,Yes,No,C,$50K-$100K,6,34.4,"Dallas, USA",19,595.64,11396.41,Yes
ALM006022,50,Male,1995,Master,Business,Active,Yes,Yes,C,$100K-$150K,1,16.92,"Ambur, India",12,410.57,5181.85,Yes
ALM006023,82,Female,1994,Bachelor,Sciences,Active,Yes,Yes,C,$50K-$100K,0,36.51,"New York, USA",0,0.0,0.0,No
ALM006024,40,Female,2000,PhD,Engineering,Lost Contact,Yes,Yes,B,<$50K,3,24.55,"Detroit, USA",0,0.0,0.0,No
ALM006025,40,Female,1990,Master,Business,Inactive,Yes,Yes,D,$250K-$500K,4,31.15,"Seoul, South Korea",0,0.0,0.0,Yes
ALM006026,46,Female,2024,Professional,Engineering,Inactive,No,No,A+,$50K-$100K,1,35.2,"Houston, USA",17,6245.85,102929.02,Yes
ALM006027,61,Male,1973,Bachelor,Law,Active,Yes,Yes,B,$100K-$150K,1,32.96,"Ahmedabad, India",0,0.0,0.0,Yes
ALM006028,22,Male,2002,PhD,Medicine,Inactive,Yes,Yes,C+,$50K-$100K,4,26.25,"Minneapolis, USA",5,488.66,3210.82,Yes
ALM006029,22,Female,1978,Bachelor,Education,Lost Contact,Yes,Yes,D,$100K-$150K,0,19.68,"Victoria, Canada",5,129.12,638.3,Yes
ALM006030,36,Male,2021,Master,Liberal Arts,Inactive,Yes,Yes,B,$50K-$100K,2,37.29,"Singapore, Singapore",0,0.0,0.0,Yes
ALM006031,22,Male,2020,Bachelor,Computer Science,Inactive,Yes,Yes,C,<$50K,3,53.87,"Tel Aviv, Israel",16,366.32,5463.19,Yes
ALM006032,38,Female,2017,Master,Liberal Arts,Inactive,Yes,No,B,$100K-$150K,3,17.06,"Portland, USA",3,1858.54,7355.69,Yes
ALM006033,52,Male,1993,Professional,Business,Inactive,Yes,No,Unknown,$250K-$500K,2,53.04,"Dindigul, India",0,0.0,0.0,Yes
ALM006034,31,Female,2016,Master,Computer Science,Inactive,No,No,A+,$150K-$250K,2,3.58,"Washington DC, USA",0,0.0,0.0,Yes
ALM006035,23,Male,1986,Master,Computer Science,Inactive,No,No,B+,$50K-$100K,2,16.86,"Marseille, France",14,322.55,5728.79,Yes
ALM006036,46,Female,2005,Bachelor,Sciences,Lost Contact,Yes,Yes,A+,$50K-$100K,2,34.39,"Philadelphia, USA",0,0.0,0.0,Yes
ALM006037,57,Male,1995,Bachelor,Medicine,Active,Yes,Yes,A+,$100K-$150K,3,19.59,"Nottingham, UK",13,12730.35,166811.41,Yes
ALM006038,22,Male,1985,Bachelor,Law,Lost Contact,Yes,Yes,D,$50K-$100K,2,46.45,"Chennai, India",0,0.0,0.0,No
ALM006039,57,Male,2021,Bachelor,Business,Active,Yes,No,B,$100K-$150K,3,51.02,"San Jose, USA",0,0.0,0.0,Yes
ALM006040,57,Female,1978,Master,Business,Inactive,Yes,Yes,B+,$150K-$250K,1,8.94,"Vadodara, India",0,0.0,0.0,No
ALM006041,59,Female,2004,PhD,Liberal Arts,Inactive,Yes,Yes,B,$50K-$100K,1,21.12,"Rotterdam, Netherlands",0,0.0,0.0,No
ALM006042,63,Male,1995,PhD,Engineering,Inactive,Yes,Yes,D,$250K-$500K,2,49.87,"Toronto, Canada",21,105.82,2149.67,Yes
ALM006043,78,Female,2019,Bachelor,Law,Inactive,Yes,Yes,B,$100K-$150K,1,42.66,"Bangalore, India",23,1140.85,27680.32,Yes
ALM006044,39,Female,2014,Bachelor,Education,Active,Yes,No,C+,$50K-$100K,1,25.76,"Las Vegas, USA",2,485.78,780.11,Yes
ALM006045,46,Female,1989,Bachelor,Sciences,Inactive,Yes,No,D,<$50K,0,32.11,"Boston, USA",0,0.0,0.0,No
ALM006046,38,Female,2013,Master,Sciences,Inactive,Yes,Yes,B,$50K-$100K,0,10.69,"Atlanta, USA",10,189.64,2157.19,Yes
ALM006047,45,Male,2020,Bachelor,Business,Lost Contact,Yes,Yes,B+,$50K-$100K,2,27.59,"Las Vegas, USA",0,0.0,0.0,No
ALM006048,67,Female,1983,Master,Computer Science,Inactive,Yes,Yes,A,$50K-$100K,0,20.67,"Toulouse, France",0,0.0,0.0,No
ALM006049,24,Female,2016,Bachelor,Medicine,Active,Yes,No,C+,$50K-$100K,0,24.1,"Singapore, Singapore",9,54.78,474.53,Yes
ALM006050,32,Male,1982,Bachelor,Engineering,Lost Contact,Yes,Yes,C+,$50K-$100K,2,16.67,"Atlanta, USA",0,0.0,0.0,No
ALM006051,65,Male,1985,Master,Engineering,Lost Contact,Yes,Yes,D,$100K-$150K,1,22.51,"Detroit, USA",0,0.0,0.0,No
ALM006052,60,Female,1993,Professional,Business,Active,No,Yes,C+,$150K-$250K,4,20.33,"Pollachi, India",24,58.87,1799.83,Yes
ALM006053,39,Female,2023,Master,Sciences,Lost Contact,Yes,Yes,D,<$50K,3,33.58,"Philadelphia, USA",0,0.0,0.0,No
ALM006054,57,Female,2010,Bachelor,Engineering,Inactive,Yes,Yes,C+,$100K-$150K,1,17.16,"Mysore, India",22,372.68,10512.8,Yes
ALM006055,50,Female,1972,Bachelor,Business,Lost Contact,Yes,No,C+,$250K-$500K,1,34.95,"San Antonio, USA",6,481.18,2273.96,Yes
ALM006056,67,Female,2010,Bachelor,Business,Inactive,No,Yes,C+,<$50K,1,24.94,"Philadelphia, USA",0,0.0,0.0,No
ALM006057,46,Male,1993,Professional,Liberal Arts,Active,Yes,Yes,B,$100K-$150K,1,30.11,"Cologne, Germany",0,0.0,0.0,No
ALM006058,60,Male,1975,Bachelor,Education,Inactive,No,No,D,$100K-$150K,1,39.26,"Montreal, Canada",0,0.0,0.0,No
ALM006059,84,Male,2004,PhD,Computer Science,Lost Contact,Yes,Yes,D,$50K-$100K,2,40.79,"Columbus, USA",14,184.39,2826.56,Yes
ALM006060,53,Male,1980,PhD,Liberal Arts,Active,Yes,Yes,D,$150K-$250K,2,36.77,"Las Vegas, USA",0,0.0,0.0,No
ALM006061,45,Male,1997,Master,Engineering,Inactive,Yes,Yes,A,<$50K,3,58.61,"Bangalore, India",17,7380.63,140785.23,Yes
ALM006062,55,Female,2012,Bachelor,Liberal Arts,Inactive,Yes,Yes,C,$250K-$500K,3,45.68,"Surat, India",18,114.31,2116.39,Yes
ALM006063,39,Female,1974,Bachelor,Engineering,Inactive,Yes,Yes,C+,$100K-$150K,3,54.73,"Houston, USA",14,205.72,2803.07,Yes
ALM006064,80,Female,1974,Master,Business,Inactive,No,Yes,A,$50K-$100K,2,48.66,"Ambur, India",25,11109.07,265722.22,Yes
ALM006065,47,Female,1978,Master,Business,Inactive,Yes,Yes,A,$100K-$150K,3,37.32,"Dubai, UAE",10,11822.3,104958.31,Yes
ALM006066,40,Female,1976,Professional,Business,Inactive,No,No,C,$250K-$500K,2,9.94,"San Francisco, USA",18,419.06,8541.49,Yes
ALM006067,32,Female,1995,Bachelor,Engineering,Lost Contact,Yes,Yes,B,$150K-$250K,1,41.82,"Dindigul, India",6,123.99,682.0,Yes
ALM006068,61,Female,1997,Master,Liberal Arts,Inactive,No,No,B,$100K-$150K,3,22.23,"Singapore, Singapore",25,247.88,5551.6,Yes
ALM006069,58,Male,2017,Bachelor,Engineering,Inactive,Yes,Yes,B+,<$50K,0,54.41,"Adelaide, Australia",0,0.0,0.0,Yes
ALM006070,37,Male,2020,Bachelor,Sciences,Inactive,Yes,Yes,C+,$50K-$100K,2,0.41,"Nashville, USA",0,0.0,0.0,Yes
ALM006071,53,Female,2023,Master,Sciences,Inactive,Yes,Yes,B+,$150K-$250K,3,22.76,"Madurai, India",1,704.94,727.07,Yes
ALM006072,22,Male,2024,Bachelor,Business,Inactive,No,Yes,A+,$150K-$250K,3,26.47,"Vadodara, India",0,0.0,0.0,Yes
ALM006073,47,Female,2010,Bachelor,Computer Science,Lost Contact,Yes,Yes,A+,$50K-$100K,3,18.98,"Visakhapatnam, India",0,0.0,0.0,No
ALM006074,51,Male,1990,Bachelor,Education,Active,No,No,B,$50K-$100K,3,26.75,"Ottawa, Canada",0,0.0,0.0,No
ALM006075,70,Female,1997,Bachelor,Business,Active,Yes,Yes,C,$100K-$150K,5,48.45,"Denver, USA",0,0.0,0.0,Yes
ALM006076,33,Female,1977,Bachelor,Liberal Arts,Lost Contact,Yes,Yes,C+,$50K-$100K,3,44.87,"Melbourne, Australia",0,0.0,0.0,No
ALM006077,25,Male,1993,Bachelor,Business,Active,Yes,No,B,<$50K,1,14.55,"The Hague, Netherlands",0,0.0,0.0,Yes
ALM006078,31,Female,1990,Bachelor,Business,Lost Contact,Yes,No,A,$100K-$150K,3,35.77,"Houston, USA",20,12825.86,308635.03,Yes
ALM006079,24,Male,2019,PhD,Engineering,Inactive,Yes,No,B,$100K-$150K,2,61.52,"Phoenix, USA",0,0.0,0.0,No
ALM006080,65,Male,2021,Master,Engineering,Inactive,Yes,Yes,D,$50K-$100K,4,25.43,"Bristol, UK",16,18.99,330.56,Yes
ALM006081,68,Male,2004,Master,Computer Science,Inactive,Yes,Yes,B,$150K-$250K,3,6.75,"Denver, USA",0,0.0,0.0,No
ALM006082,49,Female,1999,Bachelor,Engineering,Active,Yes,Yes,B+,$150K-$250K,0,2.72,"Düsseldorf, Germany",0,0.0,0.0,No
ALM006083,63,Male,2014,Bachelor,Sciences,Inactive,Yes,No,D,$50K-$100K,3,35.9,"Rotterdam, Netherlands",5,14.08,73.69,Yes
ALM006084,47,Female,2021,Master,Sciences,Lost Contact,No,Yes,B,<$50K,1,13.97,"Thanjavur, India",23,359.08,7829.18,Yes
ALM006085,43,Male,1975,Bachelor,Education,Lost Contact,Yes,No,C,$50K-$100K,4,51.68,"Nice, France",15,436.63,5457.37,Yes
ALM006086,40,Male,1997,Bachelor,Sciences,Lost Contact,Yes,Yes,B,$50K-$100K,1,40.54,"Tiruchirappalli, India",23,899.81,21291.55,Yes
ALM006087,40,Female,1982,Bachelor,Engineering,Inactive,Yes,Yes,D,$50K-$100K,2,6.76,"Portland, USA",25,142.79,2816.21,Yes
ALM006088,22,Male,1987,Bachelor,Liberal Arts,Active,No,Yes,A,$100K-$150K,5,41.87,"Chicago, USA",13,8243.4,155290.42,Yes
ALM006089,48,Male,2007,Master,Liberal Arts,Inactive,Yes,Yes,B,$100K-$150K,4,49.38,"Atlanta, USA",0,0.0,0.0,Yes
ALM006090,44,Male,2004,PhD,Medicine,Inactive,Yes,Yes,C,$100K-$150K,2,32.13,"Fukuoka, Japan",0,0.0,0.0,Yes
ALM006091,56,Female,2000,Professional,Sciences,Active,Yes,No,B,$50K-$100K,1,23.51,"San Antonio, USA",23,2505.84,53514.56,Yes
ALM006092,46,Female,2006,PhD,Liberal Arts,Inactive,Yes,Yes,C+,$100K-$150K,0,23.79,"Wellington, New Zealand",9,157.91,1367.21,Yes
ALM006093,42,Male,1976,Master,Liberal Arts,Inactive,Yes,Yes,B,$150K-$250K,1,61.75,"Nagercoil, India",0,0.0,0.0,No
ALM006094,31,Male,2002,Bachelor,Business,Inactive,Yes,Yes,B,$100K-$150K,3,71.93,"Atlanta, USA",8,379.18,2981.39,Yes
ALM006095,46,Male,2002,Bachelor,Liberal Arts,Active,No,No,C+,$100K-$150K,0,26.73,"Ambur, India",0,0.0,0.0,No
ALM006096,56,Male,1979,Master,Sciences,Active,No,Yes,C,$250K-$500K,3,18.61,"Perth, Australia",0,0.0,0.0,Yes
ALM006097,27,Female,1992,Bachelor,Engineering,Lost Contact,Yes,No,D,$150K-$250K,2,11.44,"Nashville, USA",0,0.0,0.0,No
ALM006098,46,Female,1980,Master,Liberal Arts,Inactive,Yes,No,B,$50K-$100K,1,36.4,"Hyderabad, India",0,0.0,0.0,No
ALM006099,48,Female,1999,Bachelor,Engineering,Inactive,Yes,Yes,C,$150K-$250K,1,26.75,"Thanjavur, India",6,340.74,2803.38,Yes
ALM006100,34,Male,1981,Master,Computer Science,Lost Contact,No,Yes,C+,>$500K,2,40.37,"Washington DC, USA",13,137.11,1873.71,Yes
ALM006101,36,Female,1998,Master,Law,Active,No,Yes,C,$150K-$250K,0,11.79,"Nottingham, UK",25,289.67,6231.49,No
ALM006102,48,Female,1972,Bachelor,Computer Science,Lost Contact,Yes,Yes,C,<$50K,0,51.9,"Columbus, USA",3,368.41,1419.57,Yes
ALM006103,27,Female,1991,Master,Sciences,Inactive,Yes,Yes,C,$100K-$150K,1,46.21,"Indianapolis, USA",0,0.0,0.0,No
ALM006104,50,Female,2001,Master,Law,Lost Contact,Yes,Yes,C+,$100K-$150K,4,47.71,"Birmingham, UK",17,62.83,1030.27,Yes
ALM006105,31,Female,2011,Master,Engineering,Inactive,Yes,Yes,B,<$50K,2,40.05,"Columbus, USA",5,1267.32,8343.19,Yes
